flightId,crud,createdAt,flightType,from,to,airplaneType,fliedAt
TB3027,delete,18/05/2024,local,ADD,ADD,Britten-Norman BN-2 Islander,18/05/2024
UQ9687,delete,18/05/2024,local,ADD,ADD,d.Havilland Canada DHC-6 Twin O,18/05/2024
TS4567,delete,18/05/2024,international,ADD,ICN,Boeing 767,18/05/2024
XI3960,delete,18/05/2024,local,ADD,AXU,CASA C-212 Aviocar,18/05/2024
OI6598,delete,18/05/2024,local,ADD,JIJ,CASA C-212 Aviocar,18/05/2024
IV3440,delete,18/05/2024,local,ADD,ADD,Cessna 208 Caravan,18/05/2024
NC3209,create,18/05/2024,international,ADD,SIN,Boeing 787 Dreamliner,18/05/2024
MS1794,create,18/05/2024,local,ADD,JIM,Cessna 208 Caravan,18/05/2024
EL5587,create,18/05/2024,international,ADD,FRA,Boeing 747,18/05/2024
EC9777,create,18/05/2024,local,ADD,DIR,Britten-Norman BN-2 Islander,18/05/2024
GK6670,create,18/05/2024,international,ADD,JFK,Airbus A330,18/05/2024
JR1506,create,18/05/2024,international,ADD,SFO,Boeing 767,18/05/2024
GG1944,create,18/05/2024,international,ADD,AMS,Airbus A330,18/05/2024
ZS5238,create,18/05/2024,international,ADD,JFK,Boeing 747,18/05/2024
IR9260,create,18/05/2024,local,ADD,DIR,Beechcraft 1900,18/05/2024
MV1724,create,18/05/2024,local,ADD,DIR,Cessna 208 Caravan,18/05/2024
LC8146,create,18/05/2024,local,ADD,DIR,Cessna 208 Caravan,18/05/2024
EV4283,create,18/05/2024,international,ADD,FRA,Boeing 767,18/05/2024
YF5214,create,18/05/2024,local,ADD,JIM,Beechcraft 1900,18/05/2024
KQ5071,create,18/05/2024,local,ADD,AXU,Cessna 208 Caravan,18/05/2024
LJ5210,create,18/05/2024,local,ADD,BJR,d.Havilland Canada DHC-6 Twin O,18/05/2024
TS8149,create,18/05/2024,local,ADD,JIJ,Britten-Norman BN-2 Islander,18/05/2024
MT5370,create,18/05/2024,international,ADD,SFO,Airbus A330,18/05/2024
XC8691,create,18/05/2024,local,ADD,LLI,Beechcraft 1900,18/05/2024
LQ8767,create,18/05/2024,international,ADD,CDG,Boeing 747,18/05/2024
SE6460,create,18/05/2024,local,ADD,JIJ,Britten-Norman BN-2 Islander,18/05/2024
XA7569,create,18/05/2024,local,ADD,BJR,Britten-Norman BN-2 Islander,18/05/2024
UM2364,delete,18/05/2024,local,ADD,AMH,CASA C-212 Aviocar,18/05/2024
OP6276,create,18/05/2024,local,ADD,JIJ,Britten-Norman BN-2 Islander,18/05/2024
YM3139,create,18/05/2024,international,ADD,JFK,Boeing 777,18/05/2024
GK5118,delete,18/05/2024,local,ADD,MQX,Beechcraft 1900,18/05/2024
ZJ8085,create,18/05/2024,international,ADD,AMS,Boeing 747,18/05/2024
JH7183,create,18/05/2024,international,ADD,SIN,Boeing 787 Dreamliner,18/05/2024
QA3372,delete,18/05/2024,international,ADD,HND,Airbus A330,18/05/2024
TD7371,delete,18/05/2024,international,ADD,SIN,Boeing 777,18/05/2024
TV7959,delete,18/05/2024,international,ADD,ICN,Boeing 747,18/05/2024
UT4115,delete,18/05/2024,international,ADD,DXB,Boeing 777,18/05/2024
NO2051,create,18/05/2024,international,ADD,CDG,Boeing 767,18/05/2024
VS6245,create,18/05/2024,local,ADD,MQX,Britten-Norman BN-2 Islander,18/05/2024
WF4639,create,18/05/2024,international,ADD,AMS,Boeing 787 Dreamliner,18/05/2024
TW1112,create,18/05/2024,international,ADD,ICN,Boeing 787 Dreamliner,18/05/2024
KN7392,create,18/05/2024,local,ADD,LLI,Britten-Norman BN-2 Islander,18/05/2024
AV8979,create,18/05/2024,local,ADD,AMH,Cessna 208 Caravan,18/05/2024
XL4228,create,18/05/2024,local,ADD,MQX,d.Havilland Canada DHC-6 Twin O,18/05/2024
CF5112,create,18/05/2024,international,ADD,FRA,Boeing 747,18/05/2024
AG5018,delete,18/05/2024,international,ADD,ICN,Boeing 747,18/05/2024
AM2128,delete,18/05/2024,international,ADD,HND,Boeing 747,18/05/2024
WH3760,delete,18/05/2024,international,ADD,SFO,Airbus A330,18/05/2024
CR2215,delete,18/05/2024,local,ADD,ADD,Cessna 208 Caravan,18/05/2024
VQ2304,delete,18/05/2024,international,ADD,SFO,Airbus A330,18/05/2024
QX9890,create,18/05/2024,local,ADD,GDQ,CASA C-212 Aviocar,18/05/2024
SF1565,create,18/05/2024,international,ADD,FRA,Boeing 747,18/05/2024
VF2876,create,18/05/2024,international,ADD,AMS,Boeing 767,18/05/2024
PV3821,create,18/05/2024,international,ADD,DXB,Boeing 777,18/05/2024
ZK9129,create,18/05/2024,local,ADD,MQX,CASA C-212 Aviocar,18/05/2024
ZK3941,create,18/05/2024,international,ADD,JFK,Airbus A330,18/05/2024
RZ2831,delete,18/05/2024,international,ADD,HND,Boeing 747,18/05/2024
RS4394,delete,18/05/2024,local,ADD,ADD,Beechcraft 1900,18/05/2024
TA8576,delete,18/05/2024,international,ADD,SFO,Boeing 767,18/05/2024
EG3135,delete,18/05/2024,local,ADD,JIM,Beechcraft 1900,18/05/2024
ZE1323,delete,18/05/2024,local,ADD,AXU,Cessna 208 Caravan,18/05/2024
DP8412,delete,18/05/2024,international,ADD,AMS,Boeing 777,18/05/2024
DU5054,delete,18/05/2024,local,ADD,ADD,Cessna 208 Caravan,18/05/2024
XT7332,delete,18/05/2024,local,ADD,DIR,CASA C-212 Aviocar,18/05/2024
KF3451,create,18/05/2024,local,ADD,JIM,d.Havilland Canada DHC-6 Twin O,18/05/2024
HD1702,create,18/05/2024,international,ADD,HND,Boeing 747,18/05/2024
JD2778,create,18/05/2024,local,ADD,JIM,Britten-Norman BN-2 Islander,18/05/2024
XV7514,create,18/05/2024,international,ADD,CDG,Boeing 777,18/05/2024
KH8976,create,18/05/2024,local,ADD,AMH,Cessna 208 Caravan,18/05/2024
KQ3584,create,18/05/2024,international,ADD,SIN,Airbus A330,18/05/2024
JV9511,create,18/05/2024,local,ADD,GDQ,Cessna 208 Caravan,18/05/2024
HO8196,create,18/05/2024,local,ADD,ADD,CASA C-212 Aviocar,18/05/2024
LE9114,create,18/05/2024,local,ADD,ADD,Britten-Norman BN-2 Islander,18/05/2024
WQ8890,create,18/05/2024,local,ADD,DIR,Beechcraft 1900,18/05/2024
GT8154,create,18/05/2024,local,ADD,LLI,d.Havilland Canada DHC-6 Twin O,18/05/2024
YH4894,create,18/05/2024,local,ADD,GDQ,Cessna 208 Caravan,18/05/2024
SY9102,create,18/05/2024,local,ADD,BJR,Beechcraft 1900,18/05/2024
EN2439,create,18/05/2024,international,ADD,AMS,Boeing 777,18/05/2024
WL6121,create,18/05/2024,local,ADD,AMH,Beechcraft 1900,18/05/2024
KE9894,create,18/05/2024,international,ADD,SFO,Airbus A330,18/05/2024
KO5334,create,18/05/2024,local,ADD,JIJ,Britten-Norman BN-2 Islander,18/05/2024
FF6265,create,18/05/2024,local,ADD,LLI,Beechcraft 1900,18/05/2024
LM8159,create,18/05/2024,international,ADD,DXB,Boeing 787 Dreamliner,18/05/2024
XR2946,create,18/05/2024,local,ADD,GDQ,d.Havilland Canada DHC-6 Twin O,18/05/2024
HM5206,create,18/05/2024,local,ADD,JIM,Beechcraft 1900,18/05/2024
IZ1910,create,18/05/2024,international,ADD,JFK,Airbus A330,18/05/2024
NI9952,delete,18/05/2024,local,ADD,JIM,Britten-Norman BN-2 Islander,18/05/2024
GM7861,delete,18/05/2024,local,ADD,DIR,d.Havilland Canada DHC-6 Twin O,18/05/2024
XP1648,create,18/05/2024,international,ADD,LAX,Boeing 777,18/05/2024
VM7754,create,18/05/2024,local,ADD,JIM,Beechcraft 1900,18/05/2024
IO5616,delete,18/05/2024,international,ADD,LAX,Boeing 777,18/05/2024
CO9542,create,18/05/2024,international,ADD,CDG,Boeing 777,18/05/2024
NS6395,delete,18/05/2024,international,ADD,ICN,Boeing 767,18/05/2024
GT3079,create,18/05/2024,local,ADD,AMH,Britten-Norman BN-2 Islander,18/05/2024
CK1803,create,18/05/2024,international,ADD,SIN,Airbus A330,18/05/2024
LN7465,delete,18/05/2024,international,ADD,HND,Boeing 777,18/05/2024
GJ2672,delete,18/05/2024,local,ADD,MQX,Cessna 208 Caravan,18/05/2024
KK5367,create,18/05/2024,international,ADD,AMS,Boeing 787 Dreamliner,18/05/2024
YC7586,create,18/05/2024,local,ADD,DIR,Cessna 208 Caravan,18/05/2024
KH3378,delete,18/05/2024,international,ADD,ICN,Airbus A330,18/05/2024
RY4887,delete,18/05/2024,international,ADD,DXB,Boeing 767,18/05/2024
XY8822,delete,18/05/2024,local,ADD,JIM,Britten-Norman BN-2 Islander,18/05/2024
DE1327,delete,18/05/2024,international,ADD,DXB,Boeing 777,18/05/2024
ZT7733,delete,18/05/2024,local,ADD,DIR,d.Havilland Canada DHC-6 Twin O,18/05/2024
FF7149,delete,18/05/2024,international,ADD,ICN,Boeing 787 Dreamliner,18/05/2024
DU2609,delete,18/05/2024,local,ADD,MQX,CASA C-212 Aviocar,18/05/2024
UL5209,delete,18/05/2024,international,ADD,CDG,Boeing 787 Dreamliner,18/05/2024
RD5891,delete,18/05/2024,international,ADD,HND,Boeing 767,18/05/2024
WQ3663,delete,18/05/2024,international,ADD,SIN,Boeing 777,18/05/2024
JE3863,delete,18/05/2024,international,ADD,ICN,Airbus A330,18/05/2024
CD3262,delete,18/05/2024,local,ADD,MQX,Cessna 208 Caravan,18/05/2024
LI7468,delete,18/05/2024,local,ADD,ADD,Beechcraft 1900,18/05/2024
XZ3483,create,18/05/2024,international,ADD,FRA,Boeing 747,18/05/2024
FV5834,create,18/05/2024,international,ADD,FRA,Airbus A330,18/05/2024
IE6844,create,18/05/2024,international,ADD,ICN,Boeing 747,18/05/2024
DH1327,create,18/05/2024,local,ADD,JIM,Cessna 208 Caravan,18/05/2024
SD9433,create,18/05/2024,local,ADD,DIR,Beechcraft 1900,18/05/2024
RA9500,create,18/05/2024,local,ADD,AMH,Britten-Norman BN-2 Islander,18/05/2024
MR2673,create,18/05/2024,local,ADD,AMH,Cessna 208 Caravan,18/05/2024
EY1726,delete,18/05/2024,international,ADD,JFK,Boeing 777,18/05/2024
AM1192,delete,18/05/2024,international,ADD,AMS,Boeing 747,18/05/2024
WH2258,delete,18/05/2024,local,ADD,JIJ,CASA C-212 Aviocar,18/05/2024
HK9381,delete,18/05/2024,international,ADD,HND,Boeing 767,18/05/2024
KD4269,delete,18/05/2024,local,ADD,JIM,Britten-Norman BN-2 Islander,18/05/2024
EI9274,delete,18/05/2024,international,ADD,HND,Boeing 767,18/05/2024
ZE4588,delete,18/05/2024,international,ADD,SFO,Boeing 767,18/05/2024
ML8156,create,18/05/2024,international,ADD,CDG,Boeing 777,18/05/2024
XA1732,create,18/05/2024,local,ADD,MQX,Cessna 208 Caravan,18/05/2024
TN4903,create,18/05/2024,local,ADD,MQX,Cessna 208 Caravan,18/05/2024
FD6020,create,18/05/2024,local,ADD,MQX,Beechcraft 1900,18/05/2024
NV4779,create,18/05/2024,local,ADD,BJR,Beechcraft 1900,18/05/2024
DK4534,create,18/05/2024,local,ADD,JIJ,Cessna 208 Caravan,18/05/2024
DQ9487,create,18/05/2024,international,ADD,DXB,Boeing 787 Dreamliner,18/05/2024
UB8439,create,18/05/2024,international,ADD,LAX,Boeing 777,18/05/2024
ID4040,create,18/05/2024,international,ADD,FRA,Boeing 787 Dreamliner,18/05/2024
MA9411,create,18/05/2024,international,ADD,CDG,Boeing 777,18/05/2024
UR7833,create,18/05/2024,international,ADD,AMS,Boeing 767,18/05/2024
NE3885,create,18/05/2024,local,ADD,BJR,CASA C-212 Aviocar,18/05/2024
VD2469,create,18/05/2024,local,ADD,JIJ,Britten-Norman BN-2 Islander,18/05/2024
YK1534,delete,18/05/2024,international,ADD,AMS,Boeing 767,18/05/2024
ES8160,delete,18/05/2024,international,ADD,ICN,Boeing 787 Dreamliner,18/05/2024
PF2419,delete,18/05/2024,local,ADD,BJR,Beechcraft 1900,18/05/2024
KP7122,delete,18/05/2024,local,ADD,ADD,CASA C-212 Aviocar,18/05/2024
KP7664,delete,18/05/2024,local,ADD,ADD,CASA C-212 Aviocar,18/05/2024
CG1337,delete,18/05/2024,local,ADD,JIM,CASA C-212 Aviocar,18/05/2024
DT4840,create,18/05/2024,international,ADD,SIN,Boeing 787 Dreamliner,18/05/2024
MA2922,create,18/05/2024,international,ADD,SIN,Airbus A330,18/05/2024
YM5500,create,18/05/2024,international,ADD,SIN,Boeing 787 Dreamliner,18/05/2024
EE9020,create,18/05/2024,local,ADD,JIJ,Britten-Norman BN-2 Islander,18/05/2024
MK2032,create,18/05/2024,international,ADD,HND,Boeing 767,18/05/2024
NR5816,create,18/05/2024,international,ADD,JFK,Boeing 747,18/05/2024
OC4120,create,18/05/2024,international,ADD,AMS,Airbus A330,18/05/2024
UE4293,create,18/05/2024,international,ADD,LAX,Boeing 747,18/05/2024
WP2388,create,18/05/2024,local,ADD,DIR,CASA C-212 Aviocar,18/05/2024
IT2645,create,18/05/2024,local,ADD,AMH,Britten-Norman BN-2 Islander,18/05/2024
ZO5497,create,18/05/2024,international,ADD,CDG,Boeing 787 Dreamliner,18/05/2024
PW1903,create,18/05/2024,international,ADD,FRA,Boeing 747,18/05/2024
BE8011,create,18/05/2024,local,ADD,JIJ,CASA C-212 Aviocar,18/05/2024
FU8993,delete,18/05/2024,international,ADD,FRA,Boeing 787 Dreamliner,18/05/2024
WK7880,delete,18/05/2024,local,ADD,MQX,Britten-Norman BN-2 Islander,18/05/2024
CI5035,delete,18/05/2024,international,ADD,HND,Boeing 777,18/05/2024
TA8642,delete,18/05/2024,local,ADD,LLI,CASA C-212 Aviocar,18/05/2024
DT2714,delete,18/05/2024,international,ADD,JFK,Airbus A330,18/05/2024
WZ6576,create,18/05/2024,local,ADD,MQX,d.Havilland Canada DHC-6 Twin O,18/05/2024
FM2568,create,18/05/2024,local,ADD,AXU,CASA C-212 Aviocar,18/05/2024
OW9497,create,18/05/2024,local,ADD,MQX,Britten-Norman BN-2 Islander,18/05/2024
TN4107,create,18/05/2024,local,ADD,LLI,Britten-Norman BN-2 Islander,18/05/2024
FK8532,create,18/05/2024,local,ADD,BJR,CASA C-212 Aviocar,18/05/2024
CA3440,create,18/05/2024,local,ADD,LLI,Beechcraft 1900,18/05/2024
SM8653,create,18/05/2024,international,ADD,CDG,Boeing 787 Dreamliner,18/05/2024
BZ3250,create,18/05/2024,local,ADD,GDQ,Britten-Norman BN-2 Islander,18/05/2024
QA7004,create,18/05/2024,local,ADD,LLI,d.Havilland Canada DHC-6 Twin O,18/05/2024
SK6659,create,18/05/2024,international,ADD,DXB,Boeing 767,18/05/2024
NL9378,delete,18/05/2024,local,ADD,BJR,Britten-Norman BN-2 Islander,18/05/2024
SU8953,create,18/05/2024,local,ADD,JIJ,d.Havilland Canada DHC-6 Twin O,18/05/2024
UW7287,create,18/05/2024,international,ADD,LAX,Boeing 747,18/05/2024
GR8535,delete,18/05/2024,local,ADD,ADD,CASA C-212 Aviocar,18/05/2024
QG1649,create,18/05/2024,local,ADD,DIR,d.Havilland Canada DHC-6 Twin O,18/05/2024
IL4492,create,18/05/2024,international,ADD,SIN,Boeing 767,18/05/2024
IB4943,create,18/05/2024,local,ADD,JIM,CASA C-212 Aviocar,18/05/2024
RN5973,create,18/05/2024,international,ADD,CDG,Airbus A330,18/05/2024
SE1568,create,18/05/2024,local,ADD,AMH,Britten-Norman BN-2 Islander,18/05/2024
PM3934,create,18/05/2024,local,ADD,ADD,CASA C-212 Aviocar,18/05/2024
FU9249,create,18/05/2024,international,ADD,JFK,Boeing 787 Dreamliner,18/05/2024
MA4470,create,18/05/2024,local,ADD,LLI,Britten-Norman BN-2 Islander,18/05/2024
VC7890,create,18/05/2024,local,ADD,ADD,Britten-Norman BN-2 Islander,18/05/2024
GB4877,create,18/05/2024,local,ADD,JIJ,CASA C-212 Aviocar,18/05/2024
EP5062,create,18/05/2024,local,ADD,LLI,Britten-Norman BN-2 Islander,18/05/2024
ZP3620,delete,18/05/2024,local,ADD,LLI,Beechcraft 1900,18/05/2024
ZC2018,create,18/05/2024,international,ADD,CDG,Boeing 767,18/05/2024
TI3084,create,18/05/2024,international,ADD,CDG,Airbus A330,18/05/2024
CC9484,create,18/05/2024,local,ADD,BJR,d.Havilland Canada DHC-6 Twin O,18/05/2024
UX8964,delete,18/05/2024,local,ADD,AMH,Britten-Norman BN-2 Islander,18/05/2024
TI1729,create,18/05/2024,international,ADD,JFK,Boeing 777,18/05/2024
WY1612,create,18/05/2024,international,ADD,AMS,Airbus A330,18/05/2024
PP4814,create,18/05/2024,local,ADD,JIJ,CASA C-212 Aviocar,18/05/2024
SV3778,create,18/05/2024,international,ADD,AMS,Boeing 787 Dreamliner,18/05/2024
LA2464,create,18/05/2024,international,ADD,ICN,Boeing 767,18/05/2024
NY9648,delete,18/05/2024,local,ADD,BJR,Britten-Norman BN-2 Islander,18/05/2024
KQ8834,create,18/05/2024,local,ADD,BJR,d.Havilland Canada DHC-6 Twin O,18/05/2024
ZQ1309,create,18/05/2024,local,ADD,ADD,CASA C-212 Aviocar,18/05/2024
KA1843,create,18/05/2024,local,ADD,JIM,Beechcraft 1900,18/05/2024
ZB4270,create,18/05/2024,local,ADD,LLI,Britten-Norman BN-2 Islander,18/05/2024
DL6638,create,18/05/2024,local,ADD,DIR,d.Havilland Canada DHC-6 Twin O,18/05/2024
YQ3090,delete,18/05/2024,local,ADD,JIM,CASA C-212 Aviocar,18/05/2024
RQ8603,delete,18/05/2024,international,ADD,DXB,Boeing 777,18/05/2024
KH7353,create,18/05/2024,international,ADD,DXB,Boeing 777,18/05/2024
OC6657,delete,18/05/2024,local,ADD,JIJ,Cessna 208 Caravan,18/05/2024
RX8784,create,18/05/2024,international,ADD,SFO,Boeing 747,18/05/2024
PN3079,delete,18/05/2024,local,ADD,JIM,Britten-Norman BN-2 Islander,18/05/2024
FO2037,delete,18/05/2024,local,ADD,JIJ,Britten-Norman BN-2 Islander,18/05/2024
EO1106,delete,18/05/2024,international,ADD,SIN,Airbus A330,18/05/2024
LO2284,delete,18/05/2024,local,ADD,GDQ,Cessna 208 Caravan,18/05/2024
DC2002,delete,18/05/2024,local,ADD,BJR,Britten-Norman BN-2 Islander,18/05/2024
YM9750,delete,18/05/2024,international,ADD,CDG,Boeing 777,18/05/2024
LC2262,create,18/05/2024,local,ADD,AMH,d.Havilland Canada DHC-6 Twin O,18/05/2024
CA1673,create,18/05/2024,international,ADD,LAX,Airbus A330,18/05/2024
HB1051,create,18/05/2024,local,ADD,ADD,Beechcraft 1900,18/05/2024
NI5067,create,18/05/2024,international,ADD,SFO,Boeing 787 Dreamliner,18/05/2024
NN6930,delete,18/05/2024,international,ADD,JFK,Airbus A330,18/05/2024
TF3174,delete,18/05/2024,local,ADD,MQX,d.Havilland Canada DHC-6 Twin O,18/05/2024
WW8534,delete,18/05/2024,international,ADD,DXB,Boeing 787 Dreamliner,18/05/2024
NR4595,delete,18/05/2024,international,ADD,ICN,Boeing 767,18/05/2024
NL7671,delete,18/05/2024,local,ADD,MQX,CASA C-212 Aviocar,18/05/2024
SJ1925,delete,18/05/2024,local,ADD,JIJ,Beechcraft 1900,18/05/2024
SH4100,delete,18/05/2024,international,ADD,CDG,Boeing 767,18/05/2024
ZI1885,delete,18/05/2024,international,ADD,DXB,Boeing 777,18/05/2024
FB3108,delete,18/05/2024,local,ADD,BJR,CASA C-212 Aviocar,18/05/2024
SP7770,create,18/05/2024,international,ADD,ICN,Airbus A330,18/05/2024
QD7296,create,18/05/2024,international,ADD,DXB,Airbus A330,18/05/2024
EW3799,create,18/05/2024,international,ADD,JFK,Boeing 767,18/05/2024
PB2078,create,18/05/2024,international,ADD,AMS,Boeing 777,18/05/2024
KL8357,create,18/05/2024,international,ADD,SFO,Boeing 777,18/05/2024
JR8230,create,18/05/2024,international,ADD,FRA,Boeing 777,18/05/2024
JZ1979,create,18/05/2024,local,ADD,LLI,Cessna 208 Caravan,18/05/2024
CG9647,create,18/05/2024,international,ADD,CDG,Airbus A330,18/05/2024
JN7783,create,18/05/2024,international,ADD,CDG,Boeing 777,18/05/2024
QP9151,create,18/05/2024,local,ADD,LLI,CASA C-212 Aviocar,18/05/2024
AE7156,create,18/05/2024,international,ADD,HND,Boeing 777,18/05/2024
HE2013,create,18/05/2024,international,ADD,FRA,Airbus A330,18/05/2024
KU7958,create,18/05/2024,local,ADD,AMH,d.Havilland Canada DHC-6 Twin O,18/05/2024
KJ8534,create,18/05/2024,local,ADD,LLI,Beechcraft 1900,18/05/2024
DO7787,create,18/05/2024,local,ADD,JIM,Cessna 208 Caravan,18/05/2024
OF2967,create,18/05/2024,international,ADD,SFO,Boeing 787 Dreamliner,18/05/2024
ZQ4946,create,18/05/2024,local,ADD,JIJ,Cessna 208 Caravan,18/05/2024
DT6611,delete,18/05/2024,international,ADD,SFO,Airbus A330,18/05/2024
AP5239,create,18/05/2024,local,ADD,JIJ,d.Havilland Canada DHC-6 Twin O,18/05/2024
RO7876,create,18/05/2024,local,ADD,AMH,d.Havilland Canada DHC-6 Twin O,18/05/2024
YG8320,delete,18/05/2024,local,ADD,AMH,d.Havilland Canada DHC-6 Twin O,18/05/2024
DX9887,delete,18/05/2024,local,ADD,DIR,Cessna 208 Caravan,18/05/2024
MI9622,delete,18/05/2024,local,ADD,MQX,d.Havilland Canada DHC-6 Twin O,18/05/2024
YK1114,delete,18/05/2024,international,ADD,HND,Airbus A330,18/05/2024
BE4383,delete,18/05/2024,international,ADD,ICN,Boeing 767,18/05/2024
BL4412,delete,18/05/2024,local,ADD,MQX,Britten-Norman BN-2 Islander,18/05/2024
DL4962,delete,18/05/2024,local,ADD,GDQ,d.Havilland Canada DHC-6 Twin O,18/05/2024
YY3799,delete,18/05/2024,international,ADD,HND,Boeing 767,18/05/2024
QL1286,delete,18/05/2024,international,ADD,HND,Boeing 747,18/05/2024
MR9914,delete,18/05/2024,international,ADD,AMS,Boeing 787 Dreamliner,18/05/2024
NG1349,delete,18/05/2024,local,ADD,GDQ,Cessna 208 Caravan,18/05/2024
WN8631,delete,18/05/2024,international,ADD,LAX,Airbus A330,18/05/2024
SW1661,delete,18/05/2024,local,ADD,BJR,d.Havilland Canada DHC-6 Twin O,18/05/2024
CX3781,delete,18/05/2024,international,ADD,ICN,Boeing 777,18/05/2024
BX4785,delete,18/05/2024,international,ADD,LAX,Airbus A330,18/05/2024
AT6715,create,18/05/2024,international,ADD,HND,Boeing 787 Dreamliner,18/05/2024
HZ2181,create,18/05/2024,local,ADD,ADD,Beechcraft 1900,18/05/2024
OT7209,create,18/05/2024,international,ADD,AMS,Boeing 767,18/05/2024
SD9651,create,18/05/2024,international,ADD,LAX,Boeing 777,18/05/2024
GR7336,create,18/05/2024,local,ADD,GDQ,CASA C-212 Aviocar,18/05/2024
SE2498,create,18/05/2024,local,ADD,MQX,Beechcraft 1900,18/05/2024
OK7612,create,18/05/2024,local,ADD,JIM,Cessna 208 Caravan,18/05/2024
ZI4281,create,18/05/2024,international,ADD,HND,Boeing 787 Dreamliner,18/05/2024
SK3938,delete,18/05/2024,international,ADD,SFO,Boeing 767,18/05/2024
MC7657,create,18/05/2024,international,ADD,SIN,Boeing 767,18/05/2024
XE3138,create,18/05/2024,international,ADD,AMS,Boeing 747,18/05/2024
MI5386,delete,18/05/2024,local,ADD,LLI,Cessna 208 Caravan,18/05/2024
YG6531,create,18/05/2024,international,ADD,AMS,Boeing 787 Dreamliner,18/05/2024
LL4599,create,18/05/2024,local,ADD,ADD,Beechcraft 1900,18/05/2024
ER8179,create,18/05/2024,international,ADD,SIN,Boeing 777,18/05/2024
GD8626,delete,18/05/2024,international,ADD,LAX,Airbus A330,18/05/2024
HG7478,delete,18/05/2024,local,ADD,AXU,Britten-Norman BN-2 Islander,18/05/2024
LX4486,delete,18/05/2024,local,ADD,BJR,Cessna 208 Caravan,18/05/2024
OE3132,delete,18/05/2024,international,ADD,CDG,Airbus A330,18/05/2024
TR8277,delete,18/05/2024,local,ADD,GDQ,Beechcraft 1900,18/05/2024
GU1679,delete,18/05/2024,local,ADD,BJR,d.Havilland Canada DHC-6 Twin O,18/05/2024
XB9838,delete,18/05/2024,international,ADD,FRA,Boeing 777,18/05/2024
UP4772,delete,18/05/2024,international,ADD,FRA,Airbus A330,18/05/2024
OB5955,delete,18/05/2024,international,ADD,SIN,Boeing 767,18/05/2024
PU9896,create,18/05/2024,local,ADD,JIM,d.Havilland Canada DHC-6 Twin O,18/05/2024
RQ2245,create,18/05/2024,local,ADD,GDQ,Beechcraft 1900,18/05/2024
IL5567,create,18/05/2024,local,ADD,GDQ,CASA C-212 Aviocar,18/05/2024
